year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2015,2010,SWPR_Sacramento,SWP_SFBayDelta,1537189.496,0,0,0
2015,2010,SFBayDelta,SWP_SFBayDelta,1537189.496,0,0,0
2015,2010,SW1802SWP02,SWPR_Feather,1537189.496,0,0,0
2030,2010,SWP_SFBayDelta,SW1804SWP06,1520399.616,0,0,0
2025,2010,SWP_SFBayDelta,SW1804SWP06,1510435.271,0,0,0
2020,2010,SWP_SFBayDelta,SW1804SWP06,1494078.188,0,0,0
2015,2010,SWP_SFBayDelta,SW1804SWP06,1487396.92,0,0,0
2010,2010,Lk_OrovilleSWP,SW1802SWP01,1465751.288,0,0,0
2010,2010,SW1802SWP01,SW1802SWP02,1465751.288,0,0,0
2010,2010,R_Feather,SWPR_Feather,1465366.44,0,0,0
2010,2010,SWPR_Feather,SWPR_Sacramento,1465366.44,0,0,0
2010,2010,R_Sacramento,SWPR_Sacramento,1465366.44,0,0,0
2010,2010,SWPR_Sacramento,SWP_SFBayDelta,1465366.44,0,0,0
2010,2010,SFBayDelta,SWP_SFBayDelta,1465366.44,0,0,0
2010,2010,SW1802SWP02,SWPR_Feather,1465366.44,0,0,0
2010,2010,SWP_SFBayDelta,SW1804SWP06,1416259.235,0,0,0
2035,2010,SW1804SWP10,SW1803SWP16,1305229.205,148.7194987,0,0
2035,2010,SW1803SWP16,SW1803SWP17,1300272.697,281.9855014,0,0
2035,2010,SW1803SWP17,SW1803SWP18,1300272.697,302.5693283,0,0
2030,2010,SW1804SWP10,SW1803SWP16,1294431.309,147.8235125,0,0
2025,2010,SW1804SWP10,SW1803SWP16,1289670.403,147.9712252,0,0
2030,2010,SW1803SWP16,SW1803SWP17,1289545.406,277.1774508,0,0
2030,2010,SW1803SWP17,SW1803SWP18,1289545.406,297.7904081,0,0
2035,2010,SW1803SWP18,SW1803SWP19,1288289.767,687.5451032,0,0
2025,2010,SW1803SWP16,SW1803SWP17,1284790.082,277.8186341,0,0
2025,2010,SW1803SWP17,SW1803SWP18,1284790.082,298.4191178,0,0
2020,2010,SW1804SWP10,SW1803SWP16,1277985.725,156.5407996,0,0
2030,2010,SW1803SWP18,SW1803SWP19,1277601.541,678.640775,0,0
2015,2010,SW1804SWP10,SW1803SWP16,1275215.006,180.7209564,0,0
2020,2010,SW1803SWP16,SW1803SWP17,1274424.105,277.5528034,0,0
2020,2010,SW1803SWP17,SW1803SWP18,1274424.105,298.1586978,0,0
2025,2010,SW1803SWP18,SW1803SWP19,1272801.805,679.8141724,0,0
2015,2010,SW1803SWP16,SW1803SWP17,1268679.284,328.1440745,0,0
2015,2010,SW1803SWP17,SW1803SWP18,1268679.284,341.0458588,0,0
2020,2010,SW1803SWP18,SW1803SWP19,1262370.445,679.3269539,0,0
2015,2010,SW1803SWP18,SW1803SWP19,1256528.579,744.0086788,0,0
2035,2010,SW1804SWP06,SW1804SWP10,1255993.085,334.6482449,0,0
2025,2010,SW1804SWP06,SW1804SWP10,1244618.545,336.2920168,0,0
2010,2010,SW1804SWP10,SW1803SWP16,1238600.895,153.0900625,0,0
2030,2010,SW1804SWP06,SW1804SWP10,1230236.9,336.3542578,0,0
2020,2010,SW1804SWP06,SW1804SWP10,1226516.474,336.2794544,0,0
2015,2010,SW1804SWP06,SW1804SWP10,1222828.432,395.1246322,0,0
2010,2010,SW1803SWP16,SW1803SWP17,1200418.9,291.2369406,0,0
2010,2010,SW1803SWP17,SW1803SWP18,1200418.9,312.6128178,0,0
2010,2010,SW1803SWP18,SW1803SWP19,1190583.574,693.0053649,0,0
2010,2010,SW1804SWP06,SW1804SWP10,1182290.62,331.8645087,0,0
2035,2010,1807217IMP,1807217PD,1061192.68,0,42.62538472,0
2035,2010,1807217PD,1807217E,1061192.68,163.1,0,0
2030,2010,1807217IMP,1807217PD,1038999.857,0,42.87942418,0
2030,2010,1807217PD,1807217E,1038999.857,163.1,0,0
2025,2010,1807217IMP,1807217PD,1031402.172,0,42.97738271,0
2025,2010,1807217PD,1807217E,1031402.172,163.1,0,0
2020,2010,1807217IMP,1807217PD,1024154.858,0,43.25443589,0
2020,2010,1807217PD,1807217E,1024154.858,163.1,0,0
2015,2010,1807217IMP,1807217PD,1017012.689,0,43.37620388,0
2015,2010,1807217PD,1807217E,1017012.689,163.1,0,0
2010,2010,R_COLORADO,SW_CRA,968750,0,0,0
2010,2010,SW_CRA,1807217IMP,968750,2000,0,0
2035,2010,1807309PD,1807309E,785685,163.1,0,0
2030,2010,1807309PD,1807309E,753619,163.1,0,0
2010,2010,SW1803SWP19,SW1809SWP24,729603.9822,2444.268571,0,0
2010,2010,SW1809SWP24,SW1809SWP25,719413.6735,699.5034953,0,0
2025,2010,1807309PD,1807309E,717995,163.1,0,0
2035,2010,SW1803SWP19,SW1809SWP24,691821.3716,2448.712647,0,0
2030,2010,SW1803SWP19,SW1809SWP24,684819.2943,2425.107789,0,0
2025,2010,SW1803SWP19,SW1809SWP24,681727.8072,2428.247338,0,0
2035,2010,SW1809SWP24,SW1809SWP25,678555.0828,723.3574887,0,0
2020,2010,1807309PD,1807309E,675089,163.1,0,0
2020,2010,SW1803SWP19,SW1809SWP24,673655.8578,2426.936439,0,0
2030,2010,SW1809SWP24,SW1809SWP25,671553.1545,719.9744515,0,0
2015,2010,SW1803SWP19,SW1809SWP24,670412.4586,2568.378975,0,0
2025,2010,SW1809SWP24,SW1809SWP25,668458.5185,721.2055375,0,0
2020,2010,SW1809SWP24,SW1809SWP25,660163.9555,720.6839573,0,0
2015,2010,SW1809SWP24,SW1809SWP25,657267.5912,760.5183591,0,0
2015,2010,1807309PD,1807309E,647285,163.1,0,0
2035,2010,SW1803SWP19,SW1809SWP20,595839.0132,2448.712647,0,0
2030,2010,1807203PD,1807203E,593006.4095,163.1,0,0
2030,2010,SW1803SWP19,SW1809SWP20,592207.203,2425.107789,0,0
2035,2010,1807203PD,1807203E,590923.0575,163.1,0,0
2025,2010,SW1803SWP19,SW1809SWP20,590543.6929,2428.247338,0,0
2020,2010,SW1803SWP19,SW1809SWP20,588240.4134,2426.936439,0,0
2015,2010,SW1803SWP19,SW1809SWP20,585843.1207,2568.378975,0,0
2025,2010,1807203PD,1807203E,582373.8432,163.1,0,0
2015,2010,1807309IMP,1807309PD,573921.7152,8.993193385,44,0
2020,2010,1807203PD,1807203E,573691.3706,163.1,0,0
2015,2010,1807203PD,1807203E,552120.4241,163.1,0,0
2035,2010,1807309IMP,1807309PD,526377.9839,8.898163973,44,0
2015,2010,1807217IMP,1807309IMP,516138.8973,0,0,0
2035,2010,GW1807-8-01,1807246GW,512209.4227,579,0,0
2035,2010,GW-8,GW1807-8-01,508151.0132,0,0,0
2030,2010,GW1807-8-01,1807246GW,504519.203,579,0,0
2030,2010,GW-8,GW1807-8-01,502855.6929,0,0,0
2025,2010,SW1809SWP25,1807217IMP,501974.5228,0,0,0
2030,2010,SW1809SWP25,1807217IMP,501974.5228,0,0,0
2010,2010,1807203PD,1807203E,500552.4134,163.1,0,0
2035,2010,SW1809SWP25,1807217IMP,499883.8594,0,0,0
2010,2010,GW-4,GW1807-4-11,499883.8594,0,0,0
2035,2010,SW1809SWP20,SW1809SWP21,498155.1207,0,0,0
2010,2010,GW1807-4-11,GW1807-4-11.04,495025.3249,0,0,0
2010,2010,GW-8,GW1807-8-02,495025.3249,0,0,0
2025,2010,GW1807-8-01,1807246GW,490048.4641,579,0,0
2035,2010,GW-5,GW1803-5-22,486623.5254,0,0,0
2010,2010,1805089PD,1805089E,486623.5254,318.2,0,0
2030,2010,SW1805081EB,SW1805081PEN,482408.2374,113.2,0,0
2035,2010,SW1805081EB,SW1805081PEN,482408.2374,113.2,0,0
2035,2010,LK_BRYSA,CVP_SLNO,480323.6159,0,0,0
2025,2010,GW-8,GW1807-8-01,469492.7122,0,0,0
2030,2010,SW1809SWP20,SW1809SWP21,469492.7122,0,0,0
2025,2010,SW1809SWP20,SW1809SWP21,468379.7612,0,0,0
