year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2025,2010,Lk_OrovilleSWP,SW1802SWP01,1571373.687,0,0,0
2025,2010,SW1802SWP01,SW1802SWP02,1571373.687,0,0,0
2025,2010,R_Feather,SWPR_Feather,1563570.392,0,0,0
2025,2010,SWPR_Feather,SWPR_Sacramento,1563570.392,0,0,0
2025,2010,R_Sacramento,SWPR_Sacramento,1563570.392,0,0,0
2025,2010,SWPR_Sacramento,SWP_SFBayDelta,1563570.392,0,0,0
2025,2010,SFBayDelta,SWP_SFBayDelta,1563570.392,0,0,0
2025,2010,SW1802SWP02,SWPR_Feather,1563570.392,0,0,0
2020,2010,Lk_OrovilleSWP,SW1802SWP01,1552958.336,0,0,0
2020,2010,SW1802SWP01,SW1802SWP02,1552958.336,0,0,0
2020,2010,R_Feather,SWPR_Feather,1546153.368,0,0,0
2020,2010,SWPR_Feather,SWPR_Sacramento,1546153.368,0,0,0
2020,2010,R_Sacramento,SWPR_Sacramento,1546153.368,0,0,0
2020,2010,SWPR_Sacramento,SWP_SFBayDelta,1546153.368,0,0,0
2020,2010,SFBayDelta,SWP_SFBayDelta,1546153.368,0,0,0
2020,2010,SW1802SWP02,SWPR_Feather,1546153.368,0,0,0
2015,2010,Lk_OrovilleSWP,SW1802SWP01,1543836.42,0,0,0
2015,2010,SW1802SWP01,SW1802SWP02,1543836.42,0,0,0
2035,2010,SWP_SFBayDelta,SW1804SWP06,1537367.085,0,0,0
2015,2010,R_Feather,SWPR_Feather,1537189.496,0,0,0
2015,2010,SWPR_Feather,SWPR_Sacramento,1537189.496,0,0,0
2015,2010,R_Sacramento,SWPR_Sacramento,1537189.496,0,0,0
2015,2010,SWPR_Sacramento,SWP_SFBayDelta,1537189.496,0,0,0
2015,2010,SFBayDelta,SWP_SFBayDelta,1537189.496,0,0,0
2015,2010,SW1802SWP02,SWPR_Feather,1537189.496,0,0,0
2030,2010,SWP_SFBayDelta,SW1804SWP06,1520399.616,0,0,0
2025,2010,SWP_SFBayDelta,SW1804SWP06,1510435.271,0,0,0
2020,2010,SWP_SFBayDelta,SW1804SWP06,1494078.188,0,0,0
2015,2010,SWP_SFBayDelta,SW1804SWP06,1487396.92,0,0,0
2010,2010,Lk_OrovilleSWP,SW1802SWP01,1470965.706,0,0,0
2010,2010,SW1802SWP01,SW1802SWP02,1470965.706,0,0,0
2010,2010,R_Feather,SWPR_Feather,1465366.44,0,0,0
2010,2010,SWPR_Feather,SWPR_Sacramento,1465366.44,0,0,0
2010,2010,R_Sacramento,SWPR_Sacramento,1465366.44,0,0,0
2010,2010,SWPR_Sacramento,SWP_SFBayDelta,1465366.44,0,0,0
2010,2010,SFBayDelta,SWP_SFBayDelta,1465366.44,0,0,0
2010,2010,SW1802SWP02,SWPR_Feather,1465366.44,0,0,0
2010,2010,SWP_SFBayDelta,SW1804SWP06,1416259.235,0,0,0
2035,2010,SW1804SWP10,SW1803SWP16,1305229.205,191.8481533,0,0
2035,2010,SW1803SWP16,SW1803SWP17,1300272.697,363.7612968,0,0
2035,2010,SW1803SWP17,SW1803SWP18,1300272.697,390.3144335,0,0
2030,2010,SW1804SWP10,SW1803SWP16,1294431.309,190.6923311,0,0
2025,2010,SW1804SWP10,SW1803SWP16,1289670.403,190.8828805,0,0
2030,2010,SW1803SWP16,SW1803SWP17,1289545.406,357.5589115,0,0
2030,2010,SW1803SWP17,SW1803SWP18,1289545.406,384.1496265,0,0
2035,2010,SW1803SWP18,SW1803SWP19,1288289.767,886.9331831,0,0
2025,2010,SW1803SWP16,SW1803SWP17,1284790.082,358.386038,0,0
2025,2010,SW1803SWP17,SW1803SWP18,1284790.082,384.9606619,0,0
2020,2010,SW1804SWP10,SW1803SWP16,1277985.725,201.9376314,0,0
2030,2010,SW1803SWP18,SW1803SWP19,1277601.541,875.4465997,0,0
2015,2010,SW1804SWP10,SW1803SWP16,1275215.006,233.1300338,0,0
2020,2010,SW1803SWP16,SW1803SWP17,1274424.105,358.0431164,0,0
2020,2010,SW1803SWP17,SW1803SWP18,1274424.105,384.6247202,0,0
2025,2010,SW1803SWP18,SW1803SWP19,1272801.805,876.9602824,0,0
2015,2010,SW1803SWP16,SW1803SWP17,1268679.284,423.3058561,0,0
2015,2010,SW1803SWP17,SW1803SWP18,1268679.284,439.9491579,0,0
2020,2010,SW1803SWP18,SW1803SWP19,1262370.445,876.3317705,0,0
2015,2010,SW1803SWP18,SW1803SWP19,1256528.579,959.7711956,0,0
2035,2010,SW1804SWP06,SW1804SWP10,1255993.085,431.6962359,0,0
2030,2010,SW1804SWP06,SW1804SWP10,1244618.545,433.8969926,0,0
2025,2010,SW1804SWP06,SW1804SWP10,1238600.895,433.8167017,0,0
2010,2010,SW1804SWP10,SW1803SWP16,1230236.9,197.4861806,0,0
2020,2010,SW1804SWP06,SW1804SWP10,1226516.474,433.8004962,0,0
2015,2010,SW1804SWP06,SW1804SWP10,1222828.432,509.7107755,0,0
2010,2010,SW1803SWP16,SW1803SWP17,1200418.9,375.6956534,0,0
2010,2010,SW1803SWP17,SW1803SWP18,1200418.9,403.2705349,0,0
2010,2010,SW1803SWP18,SW1803SWP19,1190583.574,893.9769207,0,0
2010,2010,SW1804SWP06,SW1804SWP10,1182290.62,428.1052162,0,0
2035,2010,1807217IMP,1807217PD,1061192.68,0,391.1313705,0
2035,2010,1807217PD,1807217E,1061192.68,163.1,0,0
2030,2010,1807217IMP,1807217PD,1038999.857,0,393.3247844,0
2030,2010,1807217PD,1807217E,1038999.857,163.1,0,0
2025,2010,1807217IMP,1807217PD,1031402.172,0,394.1705726,0
2025,2010,1807217PD,1807217E,1031402.172,163.1,0,0
2020,2010,1807217IMP,1807217PD,1024154.858,0,396.5626903,0
2020,2010,1807217PD,1807217E,1024154.858,163.1,0,0
2015,2010,1807217IMP,1807217PD,1017012.689,0,397.614053,0
2015,2010,1807217PD,1807217E,1017012.689,163.1,0,0
2010,2010,R_COLORADO,SW_CRA,968750,0,0,0
2010,2010,SW_CRA,1807217IMP,968750,2000,0,0
2035,2010,1807309PD,1807309E,785685,163.1,0,0
2030,2010,1807309PD,1807309E,753619,163.1,0,0
2010,2010,SW1803SWP19,SW1809SWP24,729603.9822,3153.106456,0,0
2010,2010,SW1809SWP24,SW1809SWP25,719413.6735,902.3595089,0,0
2025,2010,1807309PD,1807309E,717995,163.1,0,0
2035,2010,SW1803SWP19,SW1809SWP24,691821.3716,3158.839315,0,0
2030,2010,SW1803SWP19,SW1809SWP24,684819.2943,3128.389048,0,0
2025,2010,SW1803SWP19,SW1809SWP24,681727.8072,3132.439066,0,0
2035,2010,SW1809SWP24,SW1809SWP25,678555.0828,933.1311604,0,0
2020,2010,1807309PD,1807309E,675089,163.1,0,0
2020,2010,SW1803SWP19,SW1809SWP24,673655.8578,3130.748006,0,0
2030,2010,SW1809SWP24,SW1809SWP25,671553.1545,928.7670424,0,0
2015,2010,SW1803SWP19,SW1809SWP24,670412.4586,3313.208878,0,0
2025,2010,SW1809SWP24,SW1809SWP25,668458.5185,930.3551433,0,0
2020,2010,SW1809SWP24,SW1809SWP25,660163.9555,929.682305,0,0
2015,2010,SW1809SWP24,SW1809SWP25,657267.5912,981.0686832,0,0
2015,2010,1807309PD,1807309E,647285,163.1,0,0
2035,2010,SW1803SWP19,SW1809SWP20,595839.0132,3158.839315,0,0
2030,2010,1807203PD,1807203E,593006.4095,163.1,0,0
2030,2010,SW1803SWP19,SW1809SWP20,592207.203,3128.389048,0,0
2035,2010,1807203PD,1807203E,590923.0575,163.1,0,0
2025,2010,SW1803SWP19,SW1809SWP20,590543.6929,3132.439066,0,0
2020,2010,SW1803SWP19,SW1809SWP20,588240.4134,3130.748006,0,0
2015,2010,SW1803SWP19,SW1809SWP20,585843.1207,3313.208878,0,0
2025,2010,1807203PD,1807203E,582373.8432,163.1,0,0
2015,2010,1807309IMP,1807309PD,573921.7152,35.0734542,403,0
2020,2010,1807203PD,1807203E,573691.3706,163.1,0,0
2015,2010,1807203PD,1807203E,552120.4241,163.1,0,0
2035,2010,1807309IMP,1807309PD,526377.9839,34.70283949,403,0
2015,2010,1807217IMP,1807309IMP,516138.8973,0,0,0
2035,2010,GW1807-8-01,1807246GW,514837.7909,579,0,0
2035,2010,GW-8,GW1807-8-01,514837.7909,0,0,0
2030,2010,GW1807-8-01,1807246GW,512681.1314,579,0,0
2030,2010,GW-8,GW1807-8-01,512681.1314,0,0,0
2010,2010,1807203PD,1807203E,512209.4227,163.1,0,0
2035,2010,SW1809SWP20,SW1809SWP21,508151.0132,0,0,0
2025,2010,GW1807-8-01,1807246GW,507758.0615,579,0,0
2025,2010,GW-8,GW1807-8-01,507758.0615,0,0,0
2030,2010,SW1809SWP20,SW1809SWP21,504519.203,0,0,0
2025,2010,SW1809SWP20,SW1809SWP21,502855.6929,0,0,0
2020,2010,SW1809SWP20,SW1809SWP21,500552.4134,0,0,0
2020,2010,GW1807-8-01,1807246GW,499245.0629,579,0,0
2020,2010,GW-8,GW1807-8-01,499245.0629,0,0,0
2015,2010,SW1809SWP20,SW1809SWP21,498155.1207,0,0,0
2015,2010,GW1807-8-01,1807246GW,494817.3688,579,0,0
2015,2010,GW-8,GW1807-8-01,494817.3688,0,0,0
2030,2010,1807309IMP,1807309PD,490048.4641,34.30837976,403,0
2035,2010,GW-8,GW1807-8-02,480501.8203,0,0,0
2010,2010,GW1807-8-01,1807246GW,471152.609,579,0,0
2010,2010,GW-8,GW1807-8-01,471152.609,0,0,0
2035,2010,SW1807SWP22,SW1807SWP23,469492.7122,0,0,0
2035,2010,SW1809SWP21,SW1807SWP22,469492.7122,375.1288102,0,0
2035,2010,1807217IMP,1807309IMP,468379.7612,0,0,0
2030,2010,SW1807SWP22,SW1807SWP23,466278.0569,0,0,0
2030,2010,SW1809SWP21,SW1807SWP22,466278.0569,370.3009365,0,0
2025,2010,SW1807SWP22,SW1807SWP23,465116.4036,0,0,0
2025,2010,SW1809SWP21,SW1807SWP22,465116.4036,370.5201669,0,0
2020,2010,SW1807SWP22,SW1807SWP23,464031.3343,0,0,0
2020,2010,SW1809SWP21,SW1807SWP22,464031.3343,370.4233219,0,0
2015,2010,SW1807SWP22,SW1807SWP23,461628.3486,0,0,0
2015,2010,SW1809SWP21,SW1807SWP22,461628.3486,393.0418285,0,0
2010,2010,SW1803SWP19,SW1809SWP20,460462.7619,3153.106456,0,0
2030,2010,GW-8,GW1807-8-02,450613.3862,0,0,0
2025,2010,1807309IMP,1807309PD,449300.8314,33.78341795,403,0
2010,2010,SW1809SWP25,1807217IMP,443654,0,0,0
2035,2010,R_Tuolumn,RES1805081,439947.9774,0,0,0
2035,2010,RES1805081,SW1805081SYS,439947.9774,0,0,0
2035,2010,SW1805081SYS,SW1805081EB,439947.9774,0.7,0,0
2030,2010,R_Tuolumn,RES1805081,435038.5609,0,0,0
2030,2010,RES1805081,SW1805081SYS,435038.5609,0,0,0
2030,2010,SW1805081SYS,SW1805081EB,435038.5609,0.7,0,0
2010,2010,1807309PD,1807309E,431770,163.1,0,0
2030,2010,1807217IMP,1807309IMP,431096.636,0,0,0
2025,2010,GW-8,GW1807-8-02,425304.2077,0,0,0
2025,2010,R_Tuolumn,RES1805081,424338.0072,0,0,0
2025,2010,RES1805081,SW1805081SYS,424338.0072,0,0,0
2025,2010,SW1805081SYS,SW1805081EB,424338.0072,0.7,0,0
2020,2010,1807309IMP,1807309PD,419423.1208,33.22277716,403,0
2020,2010,R_Tuolumn,RES1805081,414479.0275,0,0,0
2020,2010,RES1805081,SW1805081SYS,414479.0275,0,0,0
2020,2010,SW1805081SYS,SW1805081EB,414479.0275,0.7,0,0
2015,2010,R_Tuolumn,RES1805081,411941.9792,0,0,0
2015,2010,RES1805081,SW1805081SYS,411941.9792,0,0,0
2015,2010,SW1805081SYS,SW1805081EB,411941.9792,0.7,0,0
2010,2010,SW1807SWP22,SW1807SWP23,400290.7619,0,0,0
2010,2010,SW1809SWP20,SW1809SWP21,400290.7619,0,0,0
2010,2010,SW1809SWP21,SW1807SWP22,400290.7619,389.1638117,0,0
2020,2010,GW-8,GW1807-8-02,399135.1581,0,0,0
2015,2010,SW1807SWP23,1807217IMP,395537,0,0,0
2020,2010,SW1807SWP23,1807217IMP,395537,0,0,0
2025,2010,SW1807SWP23,1807217IMP,395537,0,0,0
2030,2010,SW1807SWP23,1807217IMP,395537,0,0,0
2035,2010,SW1807SWP23,1807217IMP,395537,0,0,0
2010,2010,1807309IMP,1807309PD,389400.4427,34.1381851,403,0
2025,2010,1807217IMP,1807309IMP,389203.0198,0,0,0
2015,2010,GW-8,GW1807-8-02,382654.6955,0,0,0
2030,2010,1805089PD,1805089E,379250,318.2,0,0
2035,2010,1805089PD,1805089E,379250,318.2,0,0
2010,2010,R_Tuolumn,RES1805081,378262.4986,0,0,0
2010,2010,RES1805081,SW1805081SYS,378262.4986,0,0,0
2010,2010,SW1805081SYS,SW1805081EB,378262.4986,0.7,0,0
2010,2010,SW1807SWP23,1807217IMP,376890,0,0,0
2035,2010,LK_BRYSA,CVP_SLNO,371053.8092,0,0,0
2035,2010,GW-4,GW1807-4-11,370653.5633,0,0,0
2030,2010,LK_BRYSA,CVP_SLNO,370087.581,0,0,0
2025,2010,1805089PD,1805089E,369260,318.2,0,0
2025,2010,LK_BRYSA,CVP_SLNO,367276.2962,0,0,0
2030,2010,GW-4,GW1807-4-11,366282.1425,0,0,0
2035,2010,GW1807-4-11,GW1807-4-11.04,365857.6393,0,0,0
2025,2010,GW-4,GW1807-4-11,365734.125,0,0,0
2020,2010,LK_BRYSA,CVP_SLNO,364293.5978,0,0,0
2030,2010,GW1807-4-11,GW1807-4-11.04,361560.1108,0,0,0
2025,2010,GW1807-4-11,GW1807-4-11.04,361075.8522,0,0,0
2015,2010,GW-4,GW1807-4-11,359168.7146,0,0,0
2020,2010,GW-4,GW1807-4-11,358318.6128,0,0,0
2020,2010,1807217IMP,1807309IMP,357292.3302,0,0,0
2020,2010,1805089PD,1805089E,356670,318.2,0,0
2015,2010,GW1807-4-11,GW1807-4-11.04,355864.5111,0,0,0
2020,2010,GW1807-4-11,GW1807-4-11.04,354305.4147,0,0,0
2015,2010,LK_BRYSA,CVP_SLNO,352761.7474,0,0,0
2015,2010,1805089PD,1805089E,346610,318.2,0,0
2010,2010,1807217IMP,1807309IMP,340857.0356,0,0,0
2015,2010,SW1809SWP25,1807217IMP,338448,0,0,0
2020,2010,SW1809SWP25,1807217IMP,338448,0,0,0
2025,2010,SW1809SWP25,1807217IMP,338448,0,0,0
2030,2010,SW1809SWP25,1807217IMP,338448,0,0,0
2035,2010,SW1809SWP25,1807217IMP,338448,0,0,0
2010,2010,GW-4,GW1807-4-11,329134.9478,0,0,0
2010,2010,LK_BRYSA,CVP_SLNO,325655.27,0,0,0
2010,2010,GW1807-4-11,GW1807-4-11.04,325367.6118,0,0,0
2010,2010,GW-8,GW1807-8-02,322657.2367,0,0,0
2035,2010,1807229PD,1807229E,322519,163.1,0,0
2035,2010,SW1809SWP25,SW1807SWP26,319845.2456,0,0,0
2030,2010,SW1809SWP25,SW1807SWP26,316878.2819,0,0,0
2025,2010,SW1809SWP25,SW1807SWP26,315107.6935,0,0,0
2020,2010,SW1809SWP25,SW1807SWP26,312603.1544,0,0,0
2015,2010,SW1809SWP25,SW1807SWP26,310364.641,0,0,0
2035,2010,GW-5,GW1803-5-22,308607.2347,0,0,0
2010,2010,1805089PD,1805089E,306640,318.2,0,0
2030,2010,1807229PD,1807229E,298973.2314,163.1,0,0
2030,2010,SW1805081EB,SW1805081PEN,294076.8636,113.2,0,0
2035,2010,SW1805081EB,SW1805081PEN,293470.5913,113.2,0,0
2015,2010,SW1805081EB,SW1805081PEN,291293.8776,113.2,0,0
2025,2010,SW1805081EB,SW1805081PEN,290441.4696,113.2,0,0
2020,2010,SW1805081EB,SW1805081PEN,287108.204,113.2,0,0
2010,2010,SW1805081EB,SW1805081PEN,283740.723,113.2,0,0
2010,2010,SW1809SWP25,SW1807SWP26,275759.6735,0,0,0
2025,2010,1807229PD,1807229E,269249.2314,163.1,0,0
2030,2010,GW-5,GW1803-5-22,269236.2233,0,0,0
2035,2010,GW1807-8-02,GW1807-8-02.01,268397.8502,0,0,0
2035,2010,1807055PD,1807055E,262812.7797,163.1,0,0
2010,2010,1807217IMP,1807203PD,261052.4771,0,403,0
2030,2010,1807055PD,1807055E,260881.7646,163.1,0,0
2025,2010,1807055PD,1807055E,258842.5693,163.1,0,0
2035,2010,CVPR_Sacramento,CVP_SFBayDelta,255078.0393,0,0,0
2035,2010,SFBayDelta,CVP_SFBayDelta,255078.0393,0,0,0
2030,2010,GW1807-8-02,GW1807-8-02.01,254406.9614,0,0,0
2015,2010,1807055PD,1807055E,252310.1933,163.1,0,0
2020,2010,1807055PD,1807055E,250745.2875,163.1,0,0
2035,2010,1807217IMP,1807229PD,250519,39,403,0
2030,2010,CVPR_Sacramento,CVP_SFBayDelta,250001.8846,0,0,0
2030,2010,SFBayDelta,CVP_SFBayDelta,250001.8846,0,0,0
2025,2010,GW1807-8-02,GW1807-8-02.01,244774.5421,0,0,0
2035,2010,R_AmericanNFRK,RES_Flsm,238797.5288,0,0,0
2035,2010,1807307PD,1807307E,238733,163.1,0,0
2010,2010,1807055PD,1807055E,237761,163.1,0,0
2015,2010,GW-5,GW1803-5-22,236745.1554,0,0,0
2025,2010,CVPR_Sacramento,CVP_SFBayDelta,236137.1302,0,0,0
2025,2010,SFBayDelta,CVP_SFBayDelta,236137.1302,0,0,0
2035,2010,RES1807023,1807203PD,235815.6361,0,403,0
2030,2010,RES1807023,1807203PD,235183.0489,0,403,0
2020,2010,GW1807-8-02,GW1807-8-02.01,234902.8395,0,0,0
2035,2010,1810013PD,1810013E,234800,17.6,0,0
2020,2010,GW-5,GW1803-5-22,234618.8807,0,0,0
2025,2010,RES1807023,1807203PD,233983.5938,0,403,0
2030,2010,1807217IMP,1807229PD,231608.4701,39,403,0
2015,2010,GW1807-8-02,GW1807-8-02.01,230445.0483,0,0,0
2025,2010,GW-5,GW1803-5-22,230355.4149,0,0,0
2015,2010,RES1807023,1807203PD,230118.6644,0,403,0
2030,2010,1807307PD,1807307E,229479,163.1,0,0
2030,2010,R_AmericanNFRK,RES_Flsm,228423.3097,0,0,0
2020,2010,RES1807023,1807203PD,228256.7442,0,403,0
2010,2010,R_AmericanNFRK,RES_Flsm,228111.8092,0,0,0
2035,2010,GW-7,GW1810-7-21,227013.8067,0,0,0
2015,2010,1807217IMP,1807203PD,226575.5675,0,403,0
2020,2010,1807229PD,1807229E,225456.5823,163.1,0,0
2030,2010,GW-7,GW1810-7-21,224445.278,0,0,0
2020,2010,CVPR_Sacramento,CVP_SFBayDelta,222616.3052,0,0,0
2020,2010,SFBayDelta,CVP_SFBayDelta,222616.3052,0,0,0
2025,2010,R_AmericanNFRK,RES_Flsm,221247.0091,0,0,0
2025,2010,1807307PD,1807307E,218808,163.1,0,0
2015,2010,SW1807SWP26,1807217IMP,216250,0,0,0
2020,2010,SW1807SWP26,1807217IMP,216250,0,0,0
2025,2010,SW1807SWP26,1807217IMP,216250,0,0,0
2030,2010,SW1807SWP26,1807217IMP,216250,0,0,0
2035,2010,SW1807SWP26,1807217IMP,216250,0,0,0
2025,2010,GW-7,GW1810-7-21,214479.6549,0,0,0
2020,2010,R_AmericanNFRK,RES_Flsm,213171.802,0,0,0
2010,2010,GWR1807-8-01,1807246GW,212733,616,579,0
2010,2010,1807246GW,1807246E,212733,0,0,0
2015,2010,GWR1807-8-01,1807246GW,212513,616,579,0
2015,2010,1807246GW,1807246E,212513,0,0,0
2020,2010,GWR1807-8-01,1807246GW,212478,616,579,0
2025,2010,GWR1807-8-01,1807246GW,212478,616,579,0
2030,2010,GWR1807-8-01,1807246GW,212478,616,579,0
2035,2010,GWR1807-8-01,1807246GW,212478,616,579,0
2020,2010,1807246GW,1807246E,212478,0,0,0
2025,2010,1807246GW,1807246E,212478,0,0,0
2030,2010,1807246GW,1807246E,212478,0,0,0
2035,2010,1807246GW,1807246E,212478,0,0,0
2035,2010,GW-5,GW1804-5-22,210637.4093,0,0,0
2015,2010,CVPR_Sacramento,CVP_SFBayDelta,209705.4955,0,0,0
2015,2010,SFBayDelta,CVP_SFBayDelta,209705.4955,0,0,0
2025,2010,1807217IMP,1807229PD,207872.7535,39,403,0
2035,2010,RES_MLRTN,SW_CVPFKC,207053.5543,0,0,0
2035,2010,1807309PD,1807307PD,206885.7074,39,0,0
2020,2010,GW-7,GW1810-7-21,206678.7833,0,0,0
2010,2010,SW1805081PEN,1805081PD,206239.8735,8,49,0
2015,2010,SW1805081PEN,1805081PD,206239.8735,8,49,0
2020,2010,SW1805081PEN,1805081PD,206239.8735,8,49,0
2025,2010,SW1805081PEN,1805081PD,206239.8735,8,49,0
2030,2010,SW1805081PEN,1805081PD,206239.8735,8,49,0
2010,2010,1805081PD,1805081E,206239.8735,318.2,0,0
2015,2010,1805081PD,1805081E,206239.8735,318.2,0,0
2020,2010,1805081PD,1805081E,206239.8735,318.2,0,0
2025,2010,1805081PD,1805081E,206239.8735,318.2,0,0
2030,2010,1805081PD,1805081E,206239.8735,318.2,0,0
2015,2010,R_AmericanNFRK,RES_Flsm,205672.5878,0,0,0
2030,2010,1810013PD,1810013E,205100,17.6,0,0
2020,2010,1807307PD,1807307E,204156,163.1,0,0
2010,2010,SW1807SWP26,1807217IMP,203915,0,0,0
2010,2010,GW-5,GW1803-5-22,203823.5835,0,0,0
2035,2010,1802059PD,1802059E,203537,17.6,0,0
2015,2010,RES1805031,1805031PD,201600,152.545098,72.6,0
2015,2010,1805031PD,1805031E,201600,318.2,0,0
2035,2010,1807411PD,1807411E,201565,163.1,0,0
2035,2010,SW1805081PEN,1805081PD,200665.4028,8,49,0
2035,2010,1805081PD,1805081E,200665.4028,318.2,0,0
2020,2010,1807217IMP,1807203PD,199076.402,0,403,0
2030,2010,1807309PD,1807307PD,198537.0822,39,0,0
2035,2010,1807041PD,1807041E,197129,163.1,0,0
2030,2010,1807041PD,1807041E,195698,163.1,0,0
2035,2010,GW1807-4-11.04,1807055GW,194336.8588,579,0,0
2035,2010,1807055GW,1807055PD,194336.8588,0,298,0
2030,2010,RES_MLRTN,SW_CVPFKC,193253.5415,0,0,0
2025,2010,1807041PD,1807041E,192938,163.1,0,0
2030,2010,GW1807-4-11.04,1807055GW,192908.9701,579,0,0
2030,2010,1807055GW,1807055PD,192908.9701,0,298,0
2015,2010,GW-7,GW1810-7-21,192384.879,0,0,0
2025,2010,GW1807-4-11.04,1807055GW,191401.0876,579,0,0
2025,2010,1807055GW,1807055PD,191401.0876,0,298,0
2030,2010,1807217IMP,1807203PD,190040.3318,0,403,0
2015,2010,1807229PD,1807229E,189609.7619,163.1,0,0
2025,2010,1807309PD,1807307PD,188777.9283,39,0,0
2030,2010,1807411PD,1807411E,186744,163.1,0,0
2015,2010,GW1807-4-11.04,1807055GW,186570.7234,579,0,0
